872 970 {'mean_speed': 24.37, 'name': 1962, 'time': 39.74, 'length': 269.01, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([64.56, 64.56, 64.56, 64.56, 64.56])}
872 1687 {'mean_speed': 37.88, 'name': 1963, 'time': 44.77, 'length': 471.12, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([113.07, 113.07, 113.07, 113.07, 113.07])}
872 1627 {'mean_speed': 45, 'name': 1964, 'time': 45.72, 'length': 571.51, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([137.16, 137.16, 137.16, 137.16, 137.16])}
872 153 {'mean_speed': 39.18, 'name': 3474, 'time': 30.81, 'length': 335.35, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([80.48, 80.48, 80.48, 80.48, 80.48])}
865 1627 {'mean_speed': 33.52, 'name': 1947, 'time': 40.71, 'length': 379.08, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([90.98, 90.98, 90.98, 90.98, 90.98])}
865 1298 {'mean_speed': 20.78, 'name': 1948, 'time': 76.43, 'length': 441.17, 'hist_speed': array([0. , 0.1, 0.8, 0.1]), 'stochastic_time': array([105.88, 105.88, 105.88, 105.88, 105.88])}
865 1258 {'mean_speed': 45, 'name': 1949, 'time': 19.91, 'length': 248.82, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([59.72, 59.72, 59.72, 59.72, 59.72])}
865 153 {'mean_speed': 33.58, 'name': 3475, 'time': 63.28, 'length': 590.27, 'hist_speed': array([0.7, 0.2, 0.1, 0. ]), 'stochastic_time': array([141.66, 141.66, 141.66, 141.66, 141.66])}
158 1551 {'mean_speed': 23.96, 'name': 445, 'time': 28.93, 'length': 192.54, 'hist_speed': array([0. , 0.2, 0.8, 0. ]), 'stochastic_time': array([46.21, 46.21, 46.21, 46.21, 46.21])}
158 1752 {'mean_speed': 41.03, 'name': 446, 'time': 31.55, 'length': 359.63, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([86.31, 86.31, 86.31, 86.31, 86.31])}
158 1196 {'mean_speed': 42.24, 'name': 447, 'time': 16.61, 'length': 194.84, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([46.76, 46.76, 46.76, 46.76, 46.76])}
158 1232 {'mean_speed': 15.25, 'name': 448, 'time': 45.4, 'length': 192.32, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([46.16, 46.16, 46.16, 46.16, 46.16])}
1551 158 {'mean_speed': 31.1, 'name': 3486, 'time': 22.29, 'length': 192.54, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([46.21, 46.21, 46.21, 46.21, 46.21])}
1551 186 {'mean_speed': 25.07, 'name': 3561, 'time': 51.24, 'length': 356.83, 'hist_speed': array([0. , 0.5, 0.5, 0. ]), 'stochastic_time': array([85.64, 85.64, 85.64, 85.64, 85.64])}
1551 946 {'mean_speed': 25.03, 'name': 5057, 'time': 26.53, 'length': 184.48, 'hist_speed': array([0. , 0.9, 0. , 0.1]), 'stochastic_time': array([44.27, 44.27, 44.27, 44.27, 44.27])}
1551 1331 {'mean_speed': 25.56, 'name': 5517, 'time': 25.91, 'length': 183.97, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([44.15, 44.15, 44.15, 44.15, 44.15])}
1752 158 {'mean_speed': 29.41, 'name': 3487, 'time': 44.02, 'length': 359.63, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([86.31, 86.31, 86.31, 86.31, 86.31])}
1752 186 {'mean_speed': 28.86, 'name': 3562, 'time': 23.28, 'length': 186.65, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([44.8, 44.8, 44.8, 44.8, 44.8])}
1752 1271 {'mean_speed': 30.69, 'name': 5447, 'time': 23.3, 'length': 198.6, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([47.66, 47.66, 47.66, 47.66, 47.66])}
1752 1704 {'mean_speed': 29.53, 'name': 5871, 'time': 22.89, 'length': 187.74, 'hist_speed': array([0.1, 0.8, 0. , 0.1]), 'stochastic_time': array([45.06, 45.06, 45.06, 45.06, 45.06])}
1196 1778 {'mean_speed': 41.68, 'name': 2427, 'time': 16.37, 'length': 189.49, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([45.48, 45.48, 45.48, 45.48, 45.48])}
1196 1698 {'mean_speed': 29.03, 'name': 2428, 'time': 25.73, 'length': 207.47, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([49.79, 49.79, 49.79, 49.79, 49.79])}
1196 158 {'mean_speed': 28.19, 'name': 3488, 'time': 24.88, 'length': 194.84, 'hist_speed': array([0.2, 0.5, 0.1, 0.2]), 'stochastic_time': array([46.76, 46.76, 46.76, 46.76, 46.76])}
1196 946 {'mean_speed': 30.28, 'name': 5058, 'time': 20.92, 'length': 175.99, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([42.24, 42.24, 42.24, 42.24, 42.24])}
1232 1271 {'mean_speed': 26.04, 'name': 2475, 'time': 50.49, 'length': 365.24, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([87.66, 87.66, 87.66, 87.66, 87.66])}
1232 1698 {'mean_speed': 18.58, 'name': 2476, 'time': 38.75, 'length': 200.01, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([48., 48., 48., 48., 48.])}
1232 1644 {'mean_speed': 22.18, 'name': 2477, 'time': 28.97, 'length': 178.47, 'hist_speed': array([0. , 0.1, 0.8, 0.1]), 'stochastic_time': array([42.83, 42.83, 42.83, 42.83, 42.83])}
1232 158 {'mean_speed': 34.02, 'name': 3489, 'time': 20.35, 'length': 192.32, 'hist_speed': array([0.4, 0.5, 0.1, 0. ]), 'stochastic_time': array([46.16, 46.16, 46.16, 46.16, 46.16])}
172 1738 {'mean_speed': 45, 'name': 481, 'time': 9.8, 'length': 122.52, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([29.41, 29.41, 29.41, 29.41, 29.41])}
172 1856 {'mean_speed': 16.77, 'name': 483, 'time': 15.05, 'length': 70.1, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([16.82, 16.82, 16.82, 16.82, 16.82])}
1738 1756 {'mean_speed': 45, 'name': 2996, 'time': 21.23, 'length': 265.33, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([63.68, 63.68, 63.68, 63.68, 63.68])}
1738 1840 {'mean_speed': 30.74, 'name': 2998, 'time': 42.16, 'length': 359.98, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([86.39, 86.39, 86.39, 86.39, 86.39])}
1738 172 {'mean_speed': 23.75, 'name': 3522, 'time': 18.57, 'length': 122.52, 'hist_speed': array([0. , 0.5, 0.5, 0. ]), 'stochastic_time': array([29.41, 29.41, 29.41, 29.41, 29.41])}
1856 172 {'mean_speed': 33.46, 'name': 3523, 'time': 7.54, 'length': 70.1, 'hist_speed': array([0.4, 0.5, 0.1, 0. ]), 'stochastic_time': array([16.82, 16.82, 16.82, 16.82, 16.82])}
1856 615 {'mean_speed': 27.9, 'name': 4488, 'time': 65.33, 'length': 506.29, 'hist_speed': array([0.1, 0.6, 0.3, 0. ]), 'stochastic_time': array([121.51, 121.51, 121.51, 121.51, 121.51])}
1856 1412 {'mean_speed': 29.33, 'name': 5596, 'time': 36.49, 'length': 297.29, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([71.35, 71.35, 71.35, 71.35, 71.35])}
1856 1467 {'mean_speed': 28.81, 'name': 5658, 'time': 38.72, 'length': 309.86, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([74.37, 74.37, 74.37, 74.37, 74.37])}
855 172 {'mean_speed': 26.5, 'name': 484, 'time': 51.83, 'length': 381.55, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([91.57, 91.57, 91.57, 91.57, 91.57])}
855 1858 {'mean_speed': 24.71, 'name': 1924, 'time': 14.53, 'length': 99.71, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([23.93, 23.93, 23.93, 23.93, 23.93])}
855 1412 {'mean_speed': 30.58, 'name': 1925, 'time': 9.24, 'length': 78.46, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([18.83, 18.83, 18.83, 18.83, 18.83])}
855 1730 {'mean_speed': 36.2, 'name': 1926, 'time': 22.71, 'length': 228.34, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([54.8, 54.8, 54.8, 54.8, 54.8])}
186 1515 {'mean_speed': 24.27, 'name': 520, 'time': 25.09, 'length': 169.14, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([40.59, 40.59, 40.59, 40.59, 40.59])}
186 1710 {'mean_speed': 17.22, 'name': 521, 'time': 40.45, 'length': 193.5, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([46.44, 46.44, 46.44, 46.44, 46.44])}
186 1551 {'mean_speed': 25.43, 'name': 522, 'time': 50.51, 'length': 356.83, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([85.64, 85.64, 85.64, 85.64, 85.64])}
186 1752 {'mean_speed': 33.63, 'name': 523, 'time': 19.98, 'length': 186.65, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([44.8, 44.8, 44.8, 44.8, 44.8])}
1515 1626 {'mean_speed': 24.98, 'name': 2811, 'time': 44.51, 'length': 308.87, 'hist_speed': array([0.1, 0.4, 0.4, 0.1]), 'stochastic_time': array([74.13, 74.13, 74.13, 74.13, 74.13])}
1515 1605 {'mean_speed': 28.46, 'name': 2812, 'time': 23.3, 'length': 184.24, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([44.22, 44.22, 44.22, 44.22, 44.22])}
1515 186 {'mean_speed': 28.11, 'name': 3559, 'time': 21.66, 'length': 169.14, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([40.59, 40.59, 40.59, 40.59, 40.59])}
1515 1331 {'mean_speed': 22.92, 'name': 5515, 'time': 57.02, 'length': 363.02, 'hist_speed': array([0. , 0.3, 0.7, 0. ]), 'stochastic_time': array([87.12, 87.12, 87.12, 87.12, 87.12])}
1710 186 {'mean_speed': 27.61, 'name': 3560, 'time': 25.23, 'length': 193.5, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([46.44, 46.44, 46.44, 46.44, 46.44])}
1710 1184 {'mean_speed': 23.55, 'name': 5350, 'time': 30.37, 'length': 198.67, 'hist_speed': array([0. , 0.3, 0.6, 0.1]), 'stochastic_time': array([47.68, 47.68, 47.68, 47.68, 47.68])}
1710 1605 {'mean_speed': 26.13, 'name': 5804, 'time': 23.28, 'length': 169.01, 'hist_speed': array([0. , 0.7, 0.3, 0. ]), 'stochastic_time': array([40.56, 40.56, 40.56, 40.56, 40.56])}
1710 1704 {'mean_speed': 23.03, 'name': 5870, 'time': 31.78, 'length': 203.28, 'hist_speed': array([0. , 0.1, 0.8, 0.1]), 'stochastic_time': array([48.79, 48.79, 48.79, 48.79, 48.79])}
1000 212 {'mean_speed': 32.71, 'name': 3617, 'time': 28.35, 'length': 257.57, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([61.82, 61.82, 61.82, 61.82, 61.82])}
1000 559 {'mean_speed': 35.55, 'name': 4382, 'time': 33.89, 'length': 334.63, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([80.31, 80.31, 80.31, 80.31, 80.31])}
1000 832 {'mean_speed': 30.44, 'name': 4856, 'time': 28.25, 'length': 238.84, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([57.32, 57.32, 57.32, 57.32, 57.32])}
1463 226 {'mean_speed': 29.68, 'name': 612, 'time': 21.79, 'length': 179.69, 'hist_speed': array([0.2, 0.6, 0.2, 0. ]), 'stochastic_time': array([43.12, 43.12, 43.12, 43.12, 43.12])}
1463 1715 {'mean_speed': 31.6, 'name': 2741, 'time': 26.13, 'length': 229.33, 'hist_speed': array([0.6, 0. , 0.4, 0. ]), 'stochastic_time': array([55.04, 55.04, 55.04, 55.04, 55.04])}
226 1043 {'mean_speed': 27.0, 'name': 613, 'time': 7.35, 'length': 55.16, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([13.24, 13.24, 13.24, 13.24, 13.24])}
226 1321 {'mean_speed': 35.29, 'name': 614, 'time': 17.44, 'length': 171.01, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([41.04, 41.04, 41.04, 41.04, 41.04])}
1043 1655 {'mean_speed': 28.91, 'name': 2241, 'time': 33.07, 'length': 265.55, 'hist_speed': array([0.3, 0.5, 0.1, 0.1]), 'stochastic_time': array([63.73, 63.73, 63.73, 63.73, 63.73])}
1043 1757 {'mean_speed': 31.21, 'name': 2242, 'time': 32.75, 'length': 283.93, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([68.14, 68.14, 68.14, 68.14, 68.14])}
1043 226 {'mean_speed': 35.29, 'name': 3650, 'time': 5.63, 'length': 55.16, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([13.24, 13.24, 13.24, 13.24, 13.24])}
1321 1346 {'mean_speed': 28.13, 'name': 2580, 'time': 17.01, 'length': 132.93, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([31.9, 31.9, 31.9, 31.9, 31.9])}
1321 1360 {'mean_speed': 36.6, 'name': 2581, 'time': 24.15, 'length': 245.53, 'hist_speed': array([0.5, 0.4, 0.1, 0. ]), 'stochastic_time': array([58.93, 58.93, 58.93, 58.93, 58.93])}
1321 226 {'mean_speed': 30.76, 'name': 3651, 'time': 20.01, 'length': 171.01, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([41.04, 41.04, 41.04, 41.04, 41.04])}
1321 1256 {'mean_speed': 29.99, 'name': 5434, 'time': 45.38, 'length': 378.02, 'hist_speed': array([0.2, 0.5, 0.3, 0. ]), 'stochastic_time': array([90.72, 90.72, 90.72, 90.72, 90.72])}
227 1608 {'mean_speed': 18.33, 'name': 615, 'time': 61.96, 'length': 315.47, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([75.71, 75.71, 75.71, 75.71, 75.71])}
227 806 {'mean_speed': 24.24, 'name': 616, 'time': 27.54, 'length': 185.43, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([44.5, 44.5, 44.5, 44.5, 44.5])}
227 1276 {'mean_speed': 19.85, 'name': 617, 'time': 38.69, 'length': 213.31, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([51.2, 51.2, 51.2, 51.2, 51.2])}
227 1184 {'mean_speed': 30.3, 'name': 618, 'time': 28.36, 'length': 238.67, 'hist_speed': array([0.3, 0.4, 0.3, 0. ]), 'stochastic_time': array([57.28, 57.28, 57.28, 57.28, 57.28])}
1608 1760 {'mean_speed': 18.21, 'name': 2904, 'time': 37.52, 'length': 189.8, 'hist_speed': array([0. , 0.1, 0.8, 0.1]), 'stochastic_time': array([45.55, 45.55, 45.55, 45.55, 45.55])}
1608 227 {'mean_speed': 23.05, 'name': 3652, 'time': 49.27, 'length': 315.47, 'hist_speed': array([0. , 0.4, 0.5, 0.1]), 'stochastic_time': array([75.71, 75.71, 75.71, 75.71, 75.71])}
806 1760 {'mean_speed': 22.38, 'name': 1830, 'time': 50.76, 'length': 315.56, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([75.73, 75.73, 75.73, 75.73, 75.73])}
806 1281 {'mean_speed': 31.2, 'name': 1831, 'time': 19.6, 'length': 169.86, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([40.77, 40.77, 40.77, 40.77, 40.77])}
806 227 {'mean_speed': 21.25, 'name': 3653, 'time': 31.41, 'length': 185.43, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([44.5, 44.5, 44.5, 44.5, 44.5])}
1276 1796 {'mean_speed': 25.27, 'name': 2524, 'time': 46.5, 'length': 326.39, 'hist_speed': array([0.1, 0.4, 0.5, 0. ]), 'stochastic_time': array([78.33, 78.33, 78.33, 78.33, 78.33])}
1276 1605 {'mean_speed': 21.16, 'name': 2525, 'time': 10.19, 'length': 59.87, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([14.37, 14.37, 14.37, 14.37, 14.37])}
1276 227 {'mean_speed': 25.12, 'name': 3654, 'time': 30.57, 'length': 213.31, 'hist_speed': array([0. , 0.5, 0.5, 0. ]), 'stochastic_time': array([51.2, 51.2, 51.2, 51.2, 51.2])}
1184 1710 {'mean_speed': 31.46, 'name': 2412, 'time': 22.73, 'length': 198.67, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([47.68, 47.68, 47.68, 47.68, 47.68])}
1184 227 {'mean_speed': 22.58, 'name': 3655, 'time': 38.05, 'length': 238.67, 'hist_speed': array([0. , 0.2, 0.8, 0. ]), 'stochastic_time': array([57.28, 57.28, 57.28, 57.28, 57.28])}
1184 713 {'mean_speed': 26.47, 'name': 4670, 'time': 25.34, 'length': 186.34, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([44.72, 44.72, 44.72, 44.72, 44.72])}
1184 904 {'mean_speed': 30.77, 'name': 4991, 'time': 22.92, 'length': 195.89, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([47.01, 47.01, 47.01, 47.01, 47.01])}
266 953 {'mean_speed': 26.94, 'name': 710, 'time': 13.48, 'length': 100.89, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([24.21, 24.21, 24.21, 24.21, 24.21])}
266 1836 {'mean_speed': 44.15, 'name': 711, 'time': 27.24, 'length': 334.04, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([80.17, 80.17, 80.17, 80.17, 80.17])}
266 651 {'mean_speed': 27.58, 'name': 712, 'time': 23.51, 'length': 180.13, 'hist_speed': array([0. , 0.7, 0.3, 0. ]), 'stochastic_time': array([43.23, 43.23, 43.23, 43.23, 43.23])}
953 1736 {'mean_speed': 26.82, 'name': 2103, 'time': 78.73, 'length': 586.56, 'hist_speed': array([0. , 0.7, 0.3, 0. ]), 'stochastic_time': array([140.77, 140.77, 140.77, 140.77, 140.77])}
953 1578 {'mean_speed': 30.17, 'name': 2104, 'time': 20.63, 'length': 172.89, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([41.49, 41.49, 41.49, 41.49, 41.49])}
953 266 {'mean_speed': 31.02, 'name': 3744, 'time': 11.71, 'length': 100.89, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([24.21, 24.21, 24.21, 24.21, 24.21])}
953 588 {'mean_speed': 28.51, 'name': 4440, 'time': 15.52, 'length': 122.92, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([29.5, 29.5, 29.5, 29.5, 29.5])}
1836 266 {'mean_speed': 32.63, 'name': 3745, 'time': 36.85, 'length': 334.04, 'hist_speed': array([0.3, 0.4, 0.3, 0. ]), 'stochastic_time': array([80.17, 80.17, 80.17, 80.17, 80.17])}
1836 1629 {'mean_speed': 34.75, 'name': 5817, 'time': 27.15, 'length': 262.06, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([62.89, 62.89, 62.89, 62.89, 62.89])}
1836 1766 {'mean_speed': 30.46, 'name': 5903, 'time': 67.38, 'length': 570.11, 'hist_speed': array([0.2, 0.7, 0.1, 0. ]), 'stochastic_time': array([136.83, 136.83, 136.83, 136.83, 136.83])}
651 1578 {'mean_speed': 9.9, 'name': 1561, 'time': 47.17, 'length': 129.72, 'hist_speed': array([0., 0., 0., 1.]), 'stochastic_time': array([31.13, 31.13, 31.13, 31.13, 31.13])}
651 266 {'mean_speed': 32.95, 'name': 3746, 'time': 19.68, 'length': 180.13, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([43.23, 43.23, 43.23, 43.23, 43.23])}
278 1841 {'mean_speed': 27.3, 'name': 738, 'time': 64.52, 'length': 489.28, 'hist_speed': array([0.1, 0.8, 0.1, 0. ]), 'stochastic_time': array([117.43, 117.43, 117.43, 117.43, 117.43])}
278 1568 {'mean_speed': 32.52, 'name': 739, 'time': 25.41, 'length': 229.52, 'hist_speed': array([0.3, 0.5, 0.2, 0. ]), 'stochastic_time': array([55.08, 55.08, 55.08, 55.08, 55.08])}
278 1572 {'mean_speed': 20.41, 'name': 740, 'time': 75.97, 'length': 430.7, 'hist_speed': array([0. , 0.2, 0.7, 0.1]), 'stochastic_time': array([103.37, 103.37, 103.37, 103.37, 103.37])}
278 1265 {'mean_speed': 37.29, 'name': 741, 'time': 18.61, 'length': 192.81, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([46.27, 46.27, 46.27, 46.27, 46.27])}
1841 1859 {'mean_speed': 39.77, 'name': 3040, 'time': 18.98, 'length': 209.68, 'hist_speed': array([0.5, 0.2, 0.3, 0. ]), 'stochastic_time': array([50.32, 50.32, 50.32, 50.32, 50.32])}
1841 278 {'mean_speed': 27.33, 'name': 3771, 'time': 64.45, 'length': 489.28, 'hist_speed': array([0. , 0.8, 0.2, 0. ]), 'stochastic_time': array([117.43, 117.43, 117.43, 117.43, 117.43])}
1841 1445 {'mean_speed': 29.36, 'name': 5634, 'time': 23.99, 'length': 195.68, 'hist_speed': array([0.3, 0.5, 0.1, 0.1]), 'stochastic_time': array([46.96, 46.96, 46.96, 46.96, 46.96])}
1841 1795 {'mean_speed': 34.88, 'name': 5916, 'time': 36.66, 'length': 355.18, 'hist_speed': array([0.5, 0.5, 0. , 0. ]), 'stochastic_time': array([85.24, 85.24, 85.24, 85.24, 85.24])}
1568 1783 {'mean_speed': 45, 'name': 2863, 'time': 29.94, 'length': 374.22, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([89.81, 89.81, 89.81, 89.81, 89.81])}
1568 1795 {'mean_speed': 39.19, 'name': 2864, 'time': 18.99, 'length': 206.78, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([49.63, 49.63, 49.63, 49.63, 49.63])}
1568 278 {'mean_speed': 29.72, 'name': 3772, 'time': 27.8, 'length': 229.52, 'hist_speed': array([0.1, 0.7, 0.2, 0. ]), 'stochastic_time': array([55.08, 55.08, 55.08, 55.08, 55.08])}
1568 917 {'mean_speed': 29.85, 'name': 5017, 'time': 34.39, 'length': 285.13, 'hist_speed': array([0.2, 0.6, 0.2, 0. ]), 'stochastic_time': array([68.43, 68.43, 68.43, 68.43, 68.43])}
1572 278 {'mean_speed': 26.36, 'name': 3773, 'time': 58.82, 'length': 430.7, 'hist_speed': array([0. , 0.8, 0.2, 0. ]), 'stochastic_time': array([103.37, 103.37, 103.37, 103.37, 103.37])}
1572 917 {'mean_speed': 33.93, 'name': 5018, 'time': 30.89, 'length': 291.18, 'hist_speed': array([0.3, 0.5, 0.2, 0. ]), 'stochastic_time': array([69.88, 69.88, 69.88, 69.88, 69.88])}
1572 1142 {'mean_speed': 22.95, 'name': 5302, 'time': 23.64, 'length': 150.73, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([36.18, 36.18, 36.18, 36.18, 36.18])}
1265 1894 {'mean_speed': 27.69, 'name': 2511, 'time': 18.07, 'length': 139.02, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([33.36, 33.36, 33.36, 33.36, 33.36])}
1265 278 {'mean_speed': 28.12, 'name': 3774, 'time': 24.68, 'length': 192.81, 'hist_speed': array([0.1, 0.7, 0.2, 0. ]), 'stochastic_time': array([46.27, 46.27, 46.27, 46.27, 46.27])}
291 1739 {'mean_speed': 19.93, 'name': 768, 'time': 65.2, 'length': 360.93, 'hist_speed': array([0. , 0.2, 0.7, 0.1]), 'stochastic_time': array([86.62, 86.62, 86.62, 86.62, 86.62])}
291 1547 {'mean_speed': 45, 'name': 769, 'time': 22.8, 'length': 284.99, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([68.4, 68.4, 68.4, 68.4, 68.4])}
291 958 {'mean_speed': 45, 'name': 770, 'time': 39.75, 'length': 496.84, 'hist_speed': array([0.8, 0.1, 0.1, 0. ]), 'stochastic_time': array([119.24, 119.24, 119.24, 119.24, 119.24])}
1739 291 {'mean_speed': 37.44, 'name': 3800, 'time': 34.7, 'length': 360.93, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([86.62, 86.62, 86.62, 86.62, 86.62])}
1739 1219 {'mean_speed': 32.36, 'name': 5392, 'time': 27.61, 'length': 248.15, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([59.56, 59.56, 59.56, 59.56, 59.56])}
1739 1721 {'mean_speed': 30.34, 'name': 5883, 'time': 26.57, 'length': 223.95, 'hist_speed': array([0.1, 0.8, 0. , 0.1]), 'stochastic_time': array([53.75, 53.75, 53.75, 53.75, 53.75])}
1547 291 {'mean_speed': 30.56, 'name': 3801, 'time': 33.57, 'length': 284.99, 'hist_speed': array([0. , 0.8, 0.2, 0. ]), 'stochastic_time': array([68.4, 68.4, 68.4, 68.4, 68.4])}
1547 1057 {'mean_speed': 37.0, 'name': 5208, 'time': 23.37, 'length': 240.22, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([57.65, 57.65, 57.65, 57.65, 57.65])}
1547 1493 {'mean_speed': 33.26, 'name': 5685, 'time': 24.88, 'length': 229.82, 'hist_speed': array([0.5, 0.5, 0. , 0. ]), 'stochastic_time': array([55.16, 55.16, 55.16, 55.16, 55.16])}
958 979 {'mean_speed': 33.9, 'name': 2112, 'time': 17.06, 'length': 160.62, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([38.55, 38.55, 38.55, 38.55, 38.55])}
958 1007 {'mean_speed': 45, 'name': 2113, 'time': 35.59, 'length': 444.84, 'hist_speed': array([0.9, 0. , 0.1, 0. ]), 'stochastic_time': array([106.76, 106.76, 106.76, 106.76, 106.76])}
958 291 {'mean_speed': 45, 'name': 3802, 'time': 39.75, 'length': 496.84, 'hist_speed': array([0.6, 0.1, 0.3, 0. ]), 'stochastic_time': array([119.24, 119.24, 119.24, 119.24, 119.24])}
292 1647 {'mean_speed': 21.56, 'name': 771, 'time': 63.46, 'length': 380.04, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([91.21, 91.21, 91.21, 91.21, 91.21])}
292 1626 {'mean_speed': 22.26, 'name': 772, 'time': 61.67, 'length': 381.31, 'hist_speed': array([0.1, 0.1, 0.8, 0. ]), 'stochastic_time': array([91.51, 91.51, 91.51, 91.51, 91.51])}
292 1256 {'mean_speed': 22.55, 'name': 773, 'time': 22.8, 'length': 142.79, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([34.27, 34.27, 34.27, 34.27, 34.27])}
292 1331 {'mean_speed': 22.76, 'name': 774, 'time': 44.69, 'length': 282.51, 'hist_speed': array([0. , 0. , 0.9, 0.1]), 'stochastic_time': array([67.8, 67.8, 67.8, 67.8, 67.8])}
1647 292 {'mean_speed': 22.75, 'name': 3803, 'time': 60.14, 'length': 380.04, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([91.21, 91.21, 91.21, 91.21, 91.21])}
