Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
795,303,103.9672858,30.67160707,1035,103.9738584,30.67146973,629.8633935
796,303,103.9672858,30.67160707,783,103.9672382,30.67469912,342.7305492
797,304,104.0029427,30.64826448,676,103.998059,30.64659511,503.2303635
798,304,104.0029427,30.64826448,1819,104.0030692,30.64685288,156.9191198
799,305,104.0821882,30.67110531,1503,104.0811962,30.66967255,185.0591174
800,305,104.0821882,30.67110531,1756,104.0854869,30.66959784,357.4694262
801,305,104.0821882,30.67110531,1674,104.0803937,30.67192313,194.3462435
802,305,104.0821882,30.67110531,1840,104.0840318,30.67384238,351.0184233
803,306,104.2033612,30.67494723,643,104.204397,30.6509292,2663.702411
804,307,103.9828708,30.62025518,333,103.9855772,30.62085604,267.8195201
805,307,103.9828708,30.62025518,867,103.9827442,30.62574617,608.6966974
806,482,104.0551712,30.61414035,308,104.0579254,30.61419904,264.08751
807,308,104.0579254,30.61419904,814,104.0581892,30.61123371,329.6185157
808,308,104.0579254,30.61419904,491,104.0602366,30.6141953,221.5471136
809,308,104.0579254,30.61419904,671,104.0578935,30.61635561,239.0312783
810,309,104.0685001,30.602309,808,104.0685263,30.60045404,205.5991006
811,309,104.0685001,30.602309,600,104.0696681,30.60219068,112.7359856
812,309,104.0685001,30.602309,920,104.0684345,30.60474509,270.0633943
813,310,104.1526212,30.6089618,323,104.1589946,30.60397265,824.0333661
814,312,103.9619769,30.70213373,375,103.9627835,30.70116449,132.3131901
815,312,103.9619769,30.70213373,556,103.9601174,30.7022019,178.2509221
816,313,104.0388274,30.70856721,1253,104.0407784,30.70588248,351.3492495
817,313,104.0388274,30.70856721,1433,104.0375207,30.71027317,226.733857
818,314,104.1056755,30.69638434,922,104.1032345,30.69290878,450.5954272
819,314,104.1056755,30.69638434,915,104.1241629,30.68298904,2310.763389
820,314,104.1056755,30.69638434,1090,104.1024344,30.70177664,673.4365235
821,315,104.1454657,30.71104408,378,104.1372523,30.69613294,1830.238566
822,315,104.1454657,30.71104408,1041,104.1352785,30.71367053,1018.022413
823,316,103.9881014,30.63882185,719,103.9845026,30.63716601,390.6763381
824,316,103.9881014,30.63882185,759,103.9906239,30.63479511,507.5619775
825,316,103.9881014,30.63882185,640,103.9863516,30.64206014,396.1457194
826,317,104.0623267,30.67481854,1526,104.0621684,30.67466021,23.19129935
827,317,104.0623267,30.67481854,1787,104.064009,30.67394402,188.0676956
828,317,104.0623267,30.67481854,1407,104.0631321,30.67607279,158.9866846
829,318,104.087302,30.62863419,1854,104.0894085,30.62850815,202.3707534
830,318,104.087302,30.62863419,1436,104.085284,30.62859701,193.46244
831,318,104.087302,30.62863419,1746,104.0872468,30.62967908,115.9255709
832,319,104.1377093,30.62399046,1780,104.1362858,30.62448308,146.9547283
833,320,103.9872194,30.61048908,346,103.9854006,30.60176279,982.7385679
834,320,103.9872194,30.61048908,359,103.99377,30.60329675,1014.781469
835,321,104.0527944,30.61321397,891,104.0504396,30.61321848,225.730256
836,321,104.0527944,30.61321397,1143,104.0536122,30.61502957,215.9538968
837,322,104.1322269,30.61329977,1234,104.1304402,30.61020532,383.3429916
838,322,104.1322269,30.61329977,1277,104.1305591,30.61434807,197.6261759
839,325,103.9832126,30.69147087,397,103.9833818,30.68521098,693.9903655
840,325,103.9832126,30.69147087,338,103.9906099,30.68806191,802.9820999
841,326,104.0473091,30.70833999,1501,104.0472504,30.70550355,314.4173764
842,326,104.0473091,30.70833999,1507,104.0458737,30.71002528,231.9120538
843,327,104.0729201,30.69786137,1603,104.0672498,30.69780446,543.1076246
844,327,104.0729201,30.69786137,1006,104.0729201,30.69705475,89.3986355
845,328,104.1612313,30.70292569,341,104.1638951,30.70182076,282.9827895
846,329,103.9742914,30.6685123,1021,103.9748388,30.66471229,424.4185627
847,329,103.9742914,30.6685123,514,103.9779032,30.66846905,346.0714532
848,329,103.9742914,30.6685123,1035,103.9738584,30.67146973,330.3942817
849,330,104.0009914,30.66823038,1078,104.001536,30.66675667,171.4634801
850,330,104.0009914,30.66823038,1435,104.0058299,30.66758867,468.9801651
851,330,104.0009914,30.66823038,442,103.9970406,30.66825083,378.5234856
852,330,104.0009914,30.66823038,1721,104.001228,30.67021384,220.9956852
853,331,104.0677955,30.65381329,1691,104.0665173,30.65097336,337.7397836
854,331,104.0677955,30.65381329,1396,104.0701792,30.65189819,311.7984745
855,331,104.0677955,30.65381329,917,104.0664825,30.65485151,170.4962728
856,1214,104.0688632,30.6551454,331,104.0677955,30.65381329,179.6202945
857,332,104.1831593,30.65487167,571,104.1827765,30.65238351,278.1866081
858,333,103.9855772,30.62085604,930,103.9856642,30.62376699,322.7339702
859,334,104.0364277,30.60445821,1197,104.0385742,30.60321236,247.8195303
860,334,104.0364277,30.60445821,698,104.0343852,30.60567934,238.0226222
861,335,104.110436,30.61840969,690,104.1131027,30.61119346,839.622912
862,335,104.110436,30.61840969,794,104.1083697,30.61960094,238.0243358
863,338,103.9906099,30.68806191,484,103.9889788,30.6857075,304.1389632
864,339,104.0469719,30.72484761,1054,104.0419706,30.71987075,730.4668847
865,339,104.0469719,30.72484761,1441,104.0460135,30.72269194,255.9334246
866,339,104.0469719,30.72484761,802,104.0496414,30.7228819,335.8573166
867,339,104.0469719,30.72484761,1357,104.0558211,30.72479253,847.3250267
868,339,104.0469719,30.72484761,1678,104.0456118,30.72816811,390.3773495
869,340,104.0782592,30.72025506,971,104.0780206,30.71824697,223.728578
870,340,104.0782592,30.72025506,1152,104.0717722,30.72101788,626.8812743
871,341,104.1638951,30.70182076,411,104.1692364,30.7015895,512.1666139
872,342,103.9957969,30.67074439,604,103.9956027,30.66942661,147.2319748
873,342,103.9957969,30.67074439,797,103.998596,30.67045434,270.0882232
874,342,103.9957969,30.67074439,874,103.9960912,30.67274279,223.2747683
875,343,104.0353868,30.62436116,644,104.0318082,30.61918283,668.6110217
876,343,104.0353868,30.62436116,695,104.0302157,30.62701444,576.3072459
877,344,104.0859453,30.66383958,1464,104.0847123,30.66162768,272.1220643
878,344,104.0859453,30.66383958,1750,104.0861632,30.66401786,28.74746286
879,344,104.0859453,30.66383958,1440,104.0844988,30.66419702,144.1296845
880,345,104.1641678,30.65959378,634,104.1748633,30.65937538,1025.033509
881,346,103.9854006,30.60176279,383,103.9816494,30.60279961,377.5490226
882,347,104.057738,30.5910549,1137,104.0518496,30.59103671,564.5887476
883,347,104.057738,30.5910549,1161,104.0575483,30.58488558,683.9834798
884,347,104.057738,30.5910549,1101,104.0614931,30.59120869,360.4435431
885,348,104.1094514,30.61987173,794,104.1083697,30.61960094,107.9411169
886,348,104.1094514,30.61987173,948,104.1130701,30.62038703,351.5193312
887,348,104.1094514,30.61987173,1046,104.1096745,30.62304108,351.9052814
888,349,104.1386726,30.62175858,871,104.133929,30.61760426,647.0811089
889,350,104.0101252,30.73331802,837,104.0071302,30.73264917,296.1770007
890,351,103.9942328,30.67855575,716,103.9950242,30.6798424,161.5027547
891,352,104.0402926,30.68684125,1157,104.0422872,30.68440161,331.0817861
892,352,104.0402926,30.68684125,1636,104.041945,30.68582265,194.4176342
893,352,104.0402926,30.68684125,1492,104.0396273,30.6876936,113.9476218
894,353,104.0757464,30.71118555,1182,104.0771725,30.70831924,345.7876087
895,353,104.0757464,30.71118555,421,104.0723412,30.71409949,458.9497758
896,354,103.9299735,30.69461569,622,103.9328245,30.67415763,2283.836889
897,354,103.9299735,30.69461569,732,103.9313093,30.70607506,1276.518468
898,355,103.9894097,30.66622431,993,103.9888739,30.66393196,259.2004389
899,355,103.9894097,30.66622431,846,103.9916224,30.6660987,212.4484364
900,356,104.0560473,30.64264166,1831,104.0551586,30.64072392,228.971762
901,356,104.0560473,30.64264166,1737,104.0541861,30.64382805,221.5894798
902,357,104.0901728,30.66338933,1238,104.0889082,30.65955812,441.5596409
903,357,104.0901728,30.66338933,1722,104.0919183,30.66268492,184.5621388
904,357,104.0901728,30.66338933,1656,104.0896351,30.66368435,61.01116025
905,357,104.0901728,30.66338933,1563,104.0941404,30.66764376,605.6576391
906,358,104.1571519,30.65730466,607,104.1602845,30.66523385,928.6178001
907,359,103.99377,30.60329675,405,103.9983609,30.6065462,568.6881187
908,360,104.0463432,30.61345444,954,104.046579,30.61154818,212.4766895
909,360,104.0463432,30.61345444,996,104.0484851,30.61334283,205.6968116
910,360,104.0463432,30.61345444,581,104.0454455,30.61929188,652.6608608
911,361,104.1072423,30.59430952,1332,104.1074328,30.59240675,211.6694912
912,361,104.1072423,30.59430952,1342,104.1130509,30.59436059,556.9343313
913,362,104.1396892,30.59845534,1216,104.1360359,30.59511501,509.629512
914,362,104.1396892,30.59845534,763,104.1354405,30.60123549,510.7314006
915,363,103.9897196,30.67889818,550,103.9885823,30.67709803,227.3259256
916,363,103.9897196,30.67889818,724,103.98599,30.68063674,405.9290698
917,364,104.0198136,30.68603439,1437,104.018984,30.68389135,250.4579211
918,364,104.0198136,30.68603439,725,104.022819,30.68524364,300.925423
919,364,104.0198136,30.68603439,1672,104.0155067,30.68723514,433.4806221
920,364,104.0198136,30.68603439,1612,104.0209353,30.68733577,179.8530481
921,365,104.0811893,30.67984653,718,104.0839234,30.67841788,306.0426804
922,365,104.0811893,30.67984653,1410,104.0783637,30.68119666,309.2799252
923,365,104.0811893,30.67984653,399,104.0835475,30.68354394,467.922171
924,366,104.1696646,30.69594523,389,104.1769595,30.69629187,699.7236653
925,366,104.1696646,30.69594523,411,104.1692364,30.7015895,626.8900077
926,367,103.9977251,30.63671174,986,103.9960972,30.63746196,176.7870752
927,368,104.0158985,30.65212806,1741,104.0159762,30.65041126,190.4208117
928,368,104.0158985,30.65212806,1577,104.0196414,30.65228885,359.0957098
929,368,104.0158985,30.65212806,1709,104.0112513,30.65234786,445.962037
930,368,104.0158985,30.65212806,1697,104.015711,30.65440143,252.5996352
931,369,104.0892991,30.66187992,1384,104.0881928,30.66001727,232.05714
932,369,104.0892991,30.66187992,1659,104.0880259,30.66262974,147.6014535
933,369,104.0892991,30.66187992,1656,104.0896351,30.66368435,202.5600685
934,370,104.1515025,30.62822194,679,104.1482109,30.62933224,338.6277925
935,371,103.9718535,30.60676545,383,103.9816494,30.60279961,1036.890505
936,371,103.9718535,30.60676545,416,103.9694659,30.60783411,257.7163082
937,372,104.0266743,30.57742312,706,104.0435588,30.57197098,1728.254341
938,372,104.0266743,30.57742312,877,104.0283682,30.5816609,496.9689526
939,373,104.0957303,30.60007481,941,104.0946732,30.59714389,340.2725957
940,373,104.0957303,30.60007481,1262,104.1004776,30.60140334,478.3520148
941,373,104.0957303,30.60007481,1312,104.0957079,30.60237883,255.3599632
942,375,103.9627835,30.70116449,583,103.9627994,30.69202232,1013.258931
943,376,104.0213322,30.69724433,430,104.0233096,30.69872934,250.9085722
944,376,104.0213322,30.69724433,1453,104.0197676,30.69901835,247.2161626
945,377,104.0903802,30.68823322,852,104.0882401,30.6850032,412.5236789
946,377,104.0903802,30.68823322,1329,104.0929173,30.68648862,310.5509927
947,377,104.0903802,30.68823322,758,104.0875661,30.68960162,309.2870407
948,377,104.0903802,30.68823322,1349,104.0925297,30.69156196,422.4853881
949,379,103.977821,30.66658483,487,103.9776502,30.66449919,231.735123
950,379,103.977821,30.66658483,514,103.9779032,30.66846905,208.9813393
951,380,104.0331866,30.6533746,1117,104.0344558,30.65335487,121.6308203
952,380,104.0331866,30.6533746,1646,104.0295853,30.65343078,345.1284077
953,380,104.0331866,30.6533746,1789,104.0309005,30.65657928,417.2953069
954,381,104.0696483,30.64887984,925,104.0724705,30.6485309,273.1858841
955,381,104.0696483,30.64887984,1837,104.0637012,30.64989872,580.9478058
956,381,104.0696483,30.64887984,1509,104.0698233,30.65116749,254.0940805
957,382,104.1509475,30.63246953,553,104.1510429,30.63182274,72.26269556
958,382,104.1509475,30.63246953,544,104.147912,30.63352447,313.5298126
959,382,104.1509475,30.63246953,535,104.1523394,30.63505025,315.5945741
960,384,104.0501779,30.62083968,849,104.0493077,30.61950946,169.3920086
961,1884,104.0521159,30.62375978,384,104.0501779,30.62083968,373.1522537
962,385,104.117088,30.61514917,690,104.1131027,30.61119346,581.4989553
963,385,104.117088,30.61514917,396,104.1173197,30.61854787,377.3260739
964,386,103.9917914,30.7107053,592,103.9957364,30.70717338,544.0247366
965,386,103.9917914,30.7107053,691,103.9901669,30.71201697,212.9194736
966,387,104.0060803,30.72767637,1417,103.9990459,30.72573991,706.9015351
967,387,104.0060803,30.72767637,942,104.0068158,30.72585148,214.165958
968,387,104.0060803,30.72767637,1702,104.0040185,30.72959782,290.389597
969,388,104.0738458,30.71401447,1304,104.0780641,30.71194952,464.2773981
970,388,104.0738458,30.71401447,421,104.0723412,30.71409949,144.3885285
971,388,104.0738458,30.71401447,1319,104.0739313,30.71549927,164.7646902
972,390,103.9733365,30.67656097,613,103.9735737,30.67465759,212.1769259
973,390,103.9733365,30.67656097,429,103.9634227,30.67938619,999.998034
974,391,104.0560656,30.65699134,1445,104.0574646,30.6553011,230.3455076
975,391,104.0560656,30.65699134,1797,104.0549972,30.65769089,128.4185079
976,392,104.118797,30.66166685,729,104.1164633,30.66075295,245.4629425
977,392,104.118797,30.66166685,1677,104.1179911,30.66457956,331.9189396
978,393,104.1417226,30.6285471,661,104.1400381,30.62512518,412.1781335
979,393,104.1417226,30.6285471,445,104.1365745,30.63082945,554.456952
980,395,104.0484533,30.61816335,996,104.0484851,30.61334283,534.2668117
981,395,104.0484533,30.61816335,800,104.0518713,30.61623795,390.9992642
982,395,104.0484533,30.61816335,581,104.0454455,30.61929188,314.2687725
983,849,104.0493077,30.61950946,395,104.0484533,30.61816335,170.1882618
984,396,104.1173197,30.61854787,627,104.1169274,30.62064379,235.3112937
985,397,103.9833818,30.68521098,724,103.98599,30.68063674,565.1937117
986,397,103.9833818,30.68521098,475,103.9769843,30.6953588,1280.812706
987,398,104.0498319,30.68693798,1579,104.0455297,30.68596676,425.9140946
988,398,104.0498319,30.68693798,1618,104.051193,30.68263452,494.4566028
989,398,104.0498319,30.68693798,1139,104.0526151,30.68752187,274.3328539
990,398,104.0498319,30.68693798,1343,104.0488623,30.69056278,412.3358877
991,399,104.0835475,30.68354394,796,104.086401,30.68210717,316.333154
992,399,104.0835475,30.68354394,1076,104.0809578,30.68481948,285.5168819
993,400,104.1722518,30.72037834,432,104.1609358,30.72308424,1124.238202
994,401,103.9932544,30.63065031,759,103.9906239,30.63479511,524.0079589
995,402,104.0567203,30.64769724,1050,104.0563422,30.64710146,75.31901328
996,402,104.0567203,30.64769724,1129,104.0509942,30.64871622,560.1996504
997,402,104.0567203,30.64769724,1890,104.0574018,30.648771,135.7444148
998,403,104.1012867,30.62466428,1004,104.0994736,30.62275755,273.5937563
999,403,104.1012867,30.62466428,1292,104.1048034,30.62147959,488.0512947
1000,403,104.1012867,30.62466428,1716,104.1022894,30.62560224,141.573317
1001,404,104.145429,30.65737253,481,104.1443436,30.65238121,562.8715458
1002,404,104.145429,30.65737253,499,104.1480248,30.65670291,259.5491809
1003,404,104.145429,30.65737253,625,104.1407514,30.65747915,448.3341374
1004,404,104.145429,30.65737253,526,104.1458357,30.65918716,204.8524914
1005,405,103.9983609,30.6065462,754,104.0009258,30.60599487,253.3709515
1006,406,104.0617289,30.58131137,989,104.0574511,30.58122199,410.3207952
1007,406,104.0617289,30.58131137,590,104.061686,30.57805291,361.1545333
1008,406,104.0617289,30.58131137,500,104.0658265,30.58140576,393.0597599
1009,406,104.0617289,30.58131137,1119,104.0617764,30.58492614,400.6480744
1010,407,104.1027248,30.6056882,815,104.1002196,30.60546663,241.4176786
1011,407,104.1027248,30.6056882,537,104.1029171,30.60286602,313.3206268
1012,407,104.1027248,30.6056882,1162,104.1065063,30.60564708,362.5421336
1013,408,103.9804376,30.7055703,619,103.9789201,30.70587597,149.2203639
1014,409,104.0298713,30.69080358,1005,104.0290737,30.69002869,114.9437404
1015,409,104.0298713,30.69080358,1082,104.0316701,30.68976828,207.0063574
1016,409,104.0298713,30.69080358,765,104.028725,30.69153993,136.8058842
1017,410,104.1122596,30.71737887,1164,104.1118347,30.71478063,290.8233659
1018,410,104.1122596,30.71737887,992,104.1128505,30.72010892,307.8154888
1019,412,103.9926702,30.62703779,658,103.9880426,30.62480647,507.8290308
1020,412,103.9926702,30.62703779,703,103.9943014,30.62444502,327.1391113
1021,412,103.9926702,30.62703779,902,103.998551,30.629674,634.8676795
1022,413,104.0351193,30.64569618,1559,104.0350719,30.64438023,145.9190187
1023,413,104.0351193,30.64569618,1523,104.0388748,30.64572827,359.9021833
1024,413,104.0351193,30.64569618,931,104.0350085,30.64701254,146.2787448
1025,414,104.1214114,30.65498432,862,104.120455,30.65309272,228.7977051
1026,414,104.1214114,30.65498432,570,104.123888,30.65480711,238.1140514
1027,414,104.1214114,30.65498432,534,104.1203144,30.65880798,436.6127438
1028,415,104.1386582,30.63500595,508,104.1377241,30.63284921,255.2407113
1029,415,104.1386582,30.63500595,1834,104.1356858,30.63618962,313.6144504
1030,415,104.1386582,30.63500595,616,104.1398098,30.63635551,185.8841351
1031,417,104.051983,30.60576544,1209,104.0468563,30.60374601,540.0478393
1032,417,104.051983,30.60576544,778,104.0518659,30.60293304,314.1148675
1033,418,104.0785558,30.60016577,1138,104.0800594,30.59987606,147.6764057
1034,418,104.0785558,30.60016577,801,104.0753692,30.60061324,309.5056067
1035,418,104.0785558,30.60016577,771,104.0773184,30.60357397,395.9190753
1036,419,103.9887776,30.71046208,691,103.9901669,30.71201697,217.7154892
1037,420,104.0364018,30.69170185,530,104.0350245,30.69048312,188.8040849
1038,420,104.0364018,30.69170185,1516,104.0385937,30.68899368,366.2891095
1039,420,104.0364018,30.69170185,1498,104.0390211,30.69392231,351.4324351
1040,420,104.0364018,30.69170185,1033,104.0335529,30.694869,444.6049052
1041,421,104.0723412,30.71409949,1430,104.0719539,30.71412139,37.16157929
1042,421,104.0723412,30.71409949,522,104.0712971,30.71726067,364.3413238
1043,423,103.9401081,30.63831074,909,103.9425616,30.630378,910.1111512
1044,423,103.9401081,30.63831074,1070,103.9556823,30.64225974,1555.395818
1045,423,103.9401081,30.63831074,622,103.9328245,30.67415763,4033.865372
1046,424,104.0598002,30.62746869,1765,104.057619,30.62742855,209.1068497
1047,424,104.0598002,30.62746869,587,104.0599492,30.6251091,261.9023515
1048,424,104.0598002,30.62746869,1562,104.0642777,30.62758318,429.3251195
1049,424,104.0598002,30.62746869,1165,104.0597716,30.63202286,504.7456495
1050,425,104.0691154,30.63175477,1822,104.069232,30.62745007,477.2200282
1051,425,104.0691154,30.63175477,1791,104.0669157,30.63191109,211.5300381
1052,426,104.1375902,30.67794134,1874,104.1347948,30.67503343,419.0126428
1053,426,104.1375902,30.67794134,1055,104.1323968,30.68182927,658.1514157
1054,427,104.0480615,30.59370278,536,104.0479366,30.59092737,307.8306456
1055,427,104.0480615,30.59370278,1107,104.0446628,30.5936807,325.8740239
1056,427,104.0480615,30.59370278,863,104.0519979,30.59381519,377.6218647
1057,427,104.0480615,30.59370278,947,104.0481868,30.59674836,337.7534872
1058,428,104.1365144,30.61517896,715,104.1328426,30.60870213,799.4633154
1059,428,104.1365144,30.61517896,871,104.133929,30.61760426,365.6032421
1060,429,103.9634227,30.67938619,764,103.9583001,30.68082983,516.1461434
1061,430,104.0233096,30.69872934,1385,104.0250491,30.69704864,249.9088715
1062,430,104.0233096,30.69872934,830,104.0249996,30.70016139,226.6947229
1063,430,104.0233096,30.69872934,458,104.0216448,30.70036077,241.0734313
1064,431,104.0830485,30.69118929,831,104.084873,30.69103796,175.556399
1065,431,104.0830485,30.69118929,1116,104.0818796,30.69184404,133.4161403
1066,433,103.9759777,30.64764778,1070,103.9556823,30.64225974,2034.517496
1067,433,103.9759777,30.64764778,811,103.9771835,30.64323835,502.1806243
1068,433,103.9759777,30.64764778,649,103.9807086,30.64868896,467.7929198
1069,433,103.9759777,30.64764778,804,103.9755348,30.65367442,669.2937082
1070,434,104.0325787,30.63747441,1735,104.0310773,30.63634952,190.3866487
1071,434,104.0325787,30.63747441,1676,104.0337714,30.63626349,176.2882066
1072,434,104.0325787,30.63747441,1827,104.0319967,30.63805941,85.52590926
1073,435,104.1063806,30.66837289,1306,104.1053761,30.66815363,99.25144125
1074,435,104.1063806,30.66837289,1808,104.1084008,30.66561391,361.8827805
1075,435,104.1063806,30.66837289,1772,104.1094437,30.66934232,312.5007547
1076,436,104.1488547,30.63519483,544,104.147912,30.63352447,205.9934587
1077,436,104.1488547,30.63519483,454,104.1506899,30.63573235,185.6881094
1078,436,104.1488547,30.63519483,670,104.1496203,30.63655116,167.2679445
1079,437,104.0649681,30.60794349,1239,104.0650829,30.60485238,342.7623639
1080,437,104.0649681,30.60794349,464,104.0669796,30.60781326,193.3696927
1081,437,104.0649681,30.60794349,1010,104.0648521,30.61124243,365.7887633
1082,438,104.0682341,30.61107062,829,104.0685052,30.6057055,595.1792172
1083,438,104.0682341,30.61107062,836,104.0696995,30.61099633,140.7218803
1084,438,104.0682341,30.61107062,1010,104.0648521,30.61124243,324.7603541
1085,439,103.9540216,30.72742297,457,103.966997,30.71641552,1741.28061
1086,440,104.034183,30.70224286,1483,104.0289982,30.69883277,624.0356267
1087,440,104.034183,30.70224286,963,104.0367435,30.70041989,317.7348058
1088,440,104.034183,30.70224286,1513,104.0375073,30.70419899,385.1798218
1089,440,104.034183,30.70224286,1522,104.0306416,30.70598336,535.6265217
1090,441,104.0738929,30.67999518,1083,104.0744869,30.67978055,61.67462177
1091,442,103.9970406,30.66825083,1049,103.9953365,30.66818834,163.4086438
1092,442,103.9970406,30.66825083,604,103.9956027,30.66942661,189.6240581
1093,443,104.0192041,30.66475911,1571,104.0210888,30.6647771,180.5880068
1094,443,104.0192041,30.66475911,1799,104.014074,30.66498919,492.1675524
1095,443,104.0192041,30.66475911,1064,104.0190987,30.66725688,277.0152853
1096,444,104.0794847,30.67048239,1704,104.0784525,30.66903116,188.8080619
1097,444,104.0794847,30.67048239,1503,104.0811962,30.66967255,186.9244155
1098,444,104.0794847,30.67048239,1271,104.0778208,30.67124474,180.4126342
1099,444,104.0794847,30.67048239,1674,104.0803937,30.67192313,181.8802626
1100,445,104.1365745,30.63082945,1662,104.1355886,30.62881312,242.6223644
1101,445,104.1365745,30.63082945,1449,104.1358325,30.63115239,79.61011847
1102,446,104.0320147,30.60709687,1113,104.0314235,30.6044106,303.0645202
1103,446,104.0320147,30.60709687,1167,104.0318858,30.59596115,1234.234482
1104,446,104.0320147,30.60709687,698,104.0343852,30.60567934,276.2753372
1105,446,104.0320147,30.60709687,835,104.0333621,30.61112478,464.7243505
1106,446,104.0320147,30.60709687,554,104.0189873,30.61381968,1454.215153
1107,447,104.0716305,30.6042902,1025,104.0736856,30.60409951,198.1395557
1108,447,104.0716305,30.6042902,1287,104.0696463,30.60460144,193.3238535
1109,447,104.0716305,30.6042902,1222,104.0716805,30.60578435,165.6644771
1110,448,103.9709046,30.73015438,628,103.9806755,30.72036376,1432.752477
1111,448,103.9709046,30.73015438,511,103.9731196,30.73083762,225.1874039
1112,449,104.0295217,30.68599766,1444,104.0280154,30.68462845,209.3926731
1113,449,104.0295217,30.68599766,757,104.0311269,30.68739702,218.3910293
1114,449,104.0295217,30.68599766,1217,104.0270254,30.68807602,332.0120067
1115,450,104.09088,30.67998414,1406,104.0925699,30.67906708,191.1436769
1116,450,104.09088,30.67998414,1264,104.0890923,30.68076523,191.8857738
1117,450,104.09088,30.67998414,1020,104.0927207,30.68269427,348.2928019
1118,451,103.960834,30.6715286,853,103.9562316,30.67153976,440.927846
1119,451,103.960834,30.6715286,541,103.9609762,30.67452502,332.3824495
1120,452,104.0572518,30.63571665,704,104.0559369,30.6356958,126.0383256
1121,452,104.0572518,30.63571665,1725,104.0574161,30.63195061,417.6863188
1122,452,104.0572518,30.63571665,994,104.058489,30.63572687,118.5706484
1123,453,104.0966689,30.6364747,1388,104.0952575,30.63396936,308.857987
1124,453,104.0966689,30.6364747,1372,104.100512,30.63473368,415.7874044
1125,453,104.0966689,30.6364747,1533,104.0913246,30.63909142,588.5777404
1126,454,104.1506899,30.63573235,535,104.1523394,30.63505025,175.2294273
1127,455,104.0112729,30.62008866,940,104.0056635,30.61351558,905.4421895
1128,455,104.0112729,30.62008866,554,104.0189873,30.61381968,1014.67495
1129,455,104.0112729,30.62008866,1731,104.0008795,30.62747673,1289.528685
1130,455,104.0112729,30.62008866,798,104.0191596,30.62797015,1155.187674
1131,456,104.0695764,30.61879884,1228,104.0695448,30.61657893,246.0498051
1132,456,104.0695764,30.61879884,1060,104.071513,30.61882626,185.6601824
1133,457,103.966997,30.71641552,780,103.9464317,30.71977497,2004.171289
1134,457,103.966997,30.71641552,664,103.9780511,30.71972036,1120.091888
1135,458,104.0216448,30.70036077,1453,104.0197676,30.69901835,233.370582
1136,458,104.0216448,30.70036077,1540,104.0232505,30.70150335,199.2089648
1137,459,104.0726375,30.72578859,1152,104.0717722,30.72101788,535.196487
1138,459,104.0726375,30.72578859,1334,104.0982053,30.7212584,2499.055757
1139,459,104.0726375,30.72578859,467,104.0596416,30.72731696,1255.795005
1140,460,103.9987553,30.6604005,1640,103.9990462,30.65355107,759.6472394
1141,460,103.9987553,30.6604005,668,104.000968,30.65963267,228.4536373
1142,461,104.0386555,30.65417493,1117,104.0344558,30.65335487,412.5509887
1143,461,104.0386555,30.65417493,1335,104.0387773,30.64862074,615.6853378
1144,461,104.0386555,30.65417493,1387,104.0440881,30.65424778,520.6072071
1145,461,104.0386555,30.65417493,1295,104.0386069,30.65555632,153.1713089
1146,462,104.1124124,30.65966078,777,104.1121511,30.65500441,516.6684936
1147,462,104.1124124,30.65966078,1804,104.1082439,30.65965928,399.3886062
1148,462,104.1124124,30.65966078,729,104.1164633,30.66075295,406.5579245
1149,462,104.1124124,30.65966078,876,104.1117457,30.66314868,391.8038404
1150,463,104.1604886,30.67205697,697,104.1441848,30.66940351,1589.350889
1151,463,104.1604886,30.67205697,607,104.1602845,30.66523385,756.4476166
1152,464,104.0669796,30.60781326,829,104.0685052,30.6057055,275.604793
1153,465,104.1059759,30.62083666,1240,104.1041129,30.61840661,323.1423428
1154,465,104.1059759,30.62083666,699,104.10601,30.6219429,122.6468622
1155,466,103.9754957,30.69767357,475,103.9769843,30.6953588,293.5099803
1156,467,104.0596416,30.72731696,1684,104.0587728,30.72356968,423.565812
1157,467,104.0596416,30.72731696,1699,104.0558705,30.72777242,364.5744015
1158,468,104.1064432,30.68993585,1390,104.1050395,30.68844735,212.8187239
1159,468,104.1064432,30.68993585,702,104.1090332,30.68661379,443.9603623
1160,468,104.1064432,30.68993585,922,104.1032345,30.69290878,450.5760534
1161,469,103.9938527,30.63635869,759,103.9906239,30.63479511,354.6651261
1162,469,103.9938527,30.63635869,986,103.9960972,30.63746196,247.4270666
1163,470,104.0543756,30.64982872,1890,104.0574018,30.648771,312.7803781
1164,470,104.0543756,30.64982872,1781,104.0536897,30.6502576,81.1072442
1165,470,104.0543756,30.64982872,826,104.0540234,30.65066071,98.19303558
1166,471,104.0934433,30.65227021,1668,104.0979156,30.65029026,481.4511858
1167,471,104.0934433,30.65227021,1368,104.089307,30.65441059,461.9066001
1168,471,104.0934433,30.65227021,1560,104.0960134,30.65626308,506.4348279
1169,472,104.1412091,30.63877966,616,104.1398098,30.63635551,300.2698023
1170,472,104.1412091,30.63877966,517,104.1446052,30.63798103,337.2747106
1171,473,104.0410529,30.60553353,1197,104.0385742,30.60321236,350.2059925
1172,474,104.0747506,30.61768468,1095,104.0715609,30.61755497,306.0825483
1173,474,104.0747506,30.61768468,723,104.0747906,30.6144846,354.6830268
1174,474,104.0747506,30.61768468,1204,104.0746665,30.6189463,140.0576135
